
|  :dir | :prct | :len |               :low |              :high |             :close |  :dt-first |   :dt-last |
| :down |   3.1 |    3 |  84.86000061035156 |  87.48999786376953 |  84.86000061035156 | 2007-09-07 | 2007-09-11 |
|   :up |  10.7 |   18 |  84.86000061035156 |  93.94999694824219 |  93.94999694824219 | 2007-09-11 | 2007-10-04 |
| :down |   3.6 |    6 |  90.68000030517578 |  93.94999694824219 |  90.68000030517578 | 2007-10-04 | 2007-10-09 |
|   :up |   4.8 |    9 |  90.68000030517578 |  95.05000305175781 |  95.05000305175781 | 2007-10-09 | 2007-10-19 |
| :down |   4.6 |    6 |  90.91000366210938 |  95.05000305175781 |  90.91000366210938 | 2007-10-19 | 2007-10-26 |
|   :up |   3.0 |    6 |  90.91000366210938 |  93.61000061035156 |  93.61000061035156 | 2007-10-26 | 2007-10-30 |
| :down |   2.7 |    2 |  91.13999938964844 |  93.61000061035156 |  91.13999938964844 | 2007-10-30 | 2007-10-31 |
|   :up |   0.9 |    2 |  91.13999938964844 |  91.98999786376953 |  91.98999786376953 | 2007-10-31 | 2007-11-01 |
| :down |   4.9 |    4 |  87.66000366210938 |  91.98999786376953 |  87.66000366210938 | 2007-11-01 | 2007-11-06 |
|   :up |   3.1 |    2 |  87.66000366210938 |  90.37999725341797 |  90.37999725341797 | 2007-11-06 | 2007-11-07 |
| :down |   3.6 |    2 |  87.19999694824219 |  90.37999725341797 |  87.19999694824219 | 2007-11-07 | 2007-11-08 |
|   :up |   2.5 |    2 |  87.19999694824219 |  89.41999816894531 |  89.41999816894531 | 2007-11-08 | 2007-11-09 |
| :down |   5.8 |    3 |  84.54000091552734 |  89.41999816894531 |  84.54000091552734 | 2007-11-09 | 2007-11-13 |
|   :up |   2.8 |    3 |  84.54000091552734 |  86.87999725341797 |  86.87999725341797 | 2007-11-13 | 2007-11-15 |
| :down |   3.3 |    5 |  84.11000061035156 |  86.87999725341797 |  84.11000061035156 | 2007-11-15 | 2007-11-20 |
|   :up |   5.0 |    4 |  84.11000061035156 |  88.29000091552734 |  88.29000091552734 | 2007-11-20 | 2007-11-26 |
| :down |   3.0 |    3 |  85.68000030517578 |  88.29000091552734 |  85.68000030517578 | 2007-11-26 | 2007-11-28 |
|   :up |   8.2 |   15 |  85.68000030517578 |  92.72000122070312 |  92.72000122070312 | 2007-11-28 | 2007-12-17 |
| :down |   3.1 |    3 |  89.88999938964844 |  92.72000122070312 |  89.88999938964844 | 2007-12-17 | 2007-12-18 |
|   :up |   5.7 |   12 |  89.88999938964844 |               95.0 |               95.0 | 2007-12-18 | 2008-01-04 |
| :down |   5.5 |    7 |  90.05000305175781 |               95.0 |  90.05000305175781 | 2008-01-04 | 2008-01-09 |
|   :up |   1.8 |    3 |  90.05000305175781 |  91.66000366210938 |  91.66000366210938 | 2008-01-09 | 2008-01-11 |
| :down |   1.5 |    2 |  90.30000305175781 |  91.66000366210938 |  90.30000305175781 | 2008-01-11 | 2008-01-14 |
|   :up |   0.6 |    2 |  90.30000305175781 |  90.83000183105469 |  90.83000183105469 | 2008-01-14 | 2008-01-15 |
| :down |  10.2 |    7 |  82.44999694824219 |  90.83000183105469 |  82.44999694824219 | 2008-01-15 | 2008-01-24 |
|   :up |   4.3 |    3 |  82.44999694824219 |               86.0 |               86.0 | 2008-01-24 | 2008-01-25 |
| :down |   2.5 |    2 |  83.94000244140625 |               86.0 |  83.94000244140625 | 2008-01-25 | 2008-01-28 |
|   :up |   2.9 |    6 |  83.94000244140625 |   86.4000015258789 |   86.4000015258789 | 2008-01-28 | 2008-02-04 |
| :down |   6.1 |    7 |  81.44000244140625 |   86.4000015258789 |  81.44000244140625 | 2008-02-04 | 2008-02-11 |
|   :up |  10.4 |   16 |  81.44000244140625 |  89.88999938964844 |  89.88999938964844 | 2008-02-11 | 2008-02-29 |
| :down |   9.0 |   10 |  82.45999908447266 |  89.88999938964844 |  82.45999908447266 | 2008-02-29 | 2008-03-11 |
|   :up |   7.3 |    7 |  82.45999908447266 |  88.47000122070312 |  88.47000122070312 | 2008-03-11 | 2008-03-19 |
| :down |   4.8 |    3 |  84.43000030517578 |  88.47000122070312 |  84.43000030517578 | 2008-03-19 | 2008-03-24 |
|   :up |   1.8 |    3 |  84.43000030517578 |  85.94999694824219 |  85.94999694824219 | 2008-03-24 | 2008-03-25 |
| :down |   0.9 |    2 |  85.19999694824219 |  85.94999694824219 |  85.19999694824219 | 2008-03-25 | 2008-03-26 |
|   :up |   1.2 |    3 |  85.19999694824219 |  86.26000213623047 |  86.26000213623047 | 2008-03-26 | 2008-03-28 |
| :down |   2.0 |    4 |  84.58000183105469 |  86.26000213623047 |  84.58000183105469 | 2008-03-28 | 2008-04-01 |
|   :up |  11.6 |   23 |  84.58000183105469 |  94.38999938964844 |  94.38999938964844 | 2008-04-01 | 2008-05-01 |
| :down |   6.3 |   17 |  88.81999969482422 |  94.38999938964844 |  88.81999969482422 | 2008-05-01 | 2008-05-15 |
|   :up |   6.5 |   11 |  88.81999969482422 |  94.55999755859375 |  94.55999755859375 | 2008-05-15 | 2008-05-22 |
| :down |  10.3 |   11 |  85.70999908447266 |  94.55999755859375 |  85.70999908447266 | 2008-05-22 | 2008-06-05 |
|   :up |   4.2 |    3 |  85.70999908447266 |  89.30999755859375 |  89.30999755859375 | 2008-06-05 | 2008-06-06 |
| :down |   2.9 |    2 |  86.79000091552734 |  89.30999755859375 |  86.79000091552734 | 2008-06-06 | 2008-06-09 |
|   :up |   2.6 |    2 |  86.79000091552734 |  89.06999969482422 |  89.06999969482422 | 2008-06-09 | 2008-06-10 |
| :down |   1.3 |    2 |  87.88999938964844 |  89.06999969482422 |  87.88999938964844 | 2008-06-10 | 2008-06-11 |
|   :up |   0.8 |    2 |  87.88999938964844 |  88.61000061035156 |  88.61000061035156 | 2008-06-11 | 2008-06-12 |
| :down |   1.8 |    2 |  87.05999755859375 |  88.61000061035156 |  87.05999755859375 | 2008-06-12 | 2008-06-13 |
|   :up |   1.8 |    4 |  87.05999755859375 |  88.62000274658203 |  88.62000274658203 | 2008-06-13 | 2008-06-18 |
| :down |   4.4 |    4 |  84.91000366210938 |  88.62000274658203 |  84.91000366210938 | 2008-06-18 | 2008-06-23 |
|   :up |   3.3 |    4 |  84.91000366210938 |  87.69999694824219 |  87.69999694824219 | 2008-06-23 | 2008-06-26 |
| :down |   1.5 |    5 |  86.41000366210938 |  87.69999694824219 |  86.41000366210938 | 2008-06-26 | 2008-06-30 |
|   :up |   2.2 |    4 |  86.41000366210938 |   88.3499984741211 |   88.3499984741211 | 2008-06-30 | 2008-07-02 |
| :down |   1.1 |    2 |  87.41000366210938 |   88.3499984741211 |  87.41000366210938 | 2008-07-02 | 2008-07-03 |
|   :up |   1.0 |    2 |  87.41000366210938 |   88.2699966430664 |   88.2699966430664 | 2008-07-03 | 2008-07-07 |
| :down |   4.7 |    4 |  84.30999755859375 |   88.2699966430664 |  84.30999755859375 | 2008-07-07 | 2008-07-10 |
|   :up |   2.1 |    2 |  84.30999755859375 |  86.05999755859375 |  86.05999755859375 | 2008-07-10 | 2008-07-11 |
| :down |   7.1 |    7 |  80.33000183105469 |  86.05999755859375 |  80.33000183105469 | 2008-07-11 | 2008-07-21 |
|   :up |   3.3 |    4 |  80.33000183105469 |   82.9800033569336 |   82.9800033569336 | 2008-07-21 | 2008-07-23 |
| :down |   2.7 |    4 |  80.80000305175781 |   82.9800033569336 |  80.80000305175781 | 2008-07-23 | 2008-07-25 |
|   :up |   1.1 |    2 |  80.80000305175781 |  81.69999694824219 |  81.69999694824219 | 2008-07-25 | 2008-07-28 |
| :down |   1.3 |    3 |  80.68000030517578 |  81.69999694824219 |  80.68000030517578 | 2008-07-28 | 2008-07-30 |
|   :up |   4.6 |    3 |  80.68000030517578 |  84.37999725341797 |  84.37999725341797 | 2008-07-30 | 2008-07-31 |
| :down |  10.3 |   16 |  76.52999877929688 |  84.37999725341797 |  76.52999877929688 | 2008-07-31 | 2008-08-21 |
|   :up |   5.0 |    5 |  76.52999877929688 |   80.3499984741211 |   80.3499984741211 | 2008-08-21 | 2008-08-25 |
| :down |   2.1 |    3 |  78.70999908447266 |   80.3499984741211 |  78.70999908447266 | 2008-08-25 | 2008-08-26 |
|   :up |   3.1 |    4 |  78.70999908447266 |  81.18000030517578 |  81.18000030517578 | 2008-08-26 | 2008-08-29 |
| :down |  10.8 |   10 |  73.26000213623047 |  81.18000030517578 |  73.26000213623047 | 2008-08-29 | 2008-09-12 |
|   :up |   5.8 |    4 |  73.26000213623047 |               77.5 |               77.5 | 2008-09-12 | 2008-09-15 |
| :down |   5.8 |    2 |              73.25 |               77.5 |              73.25 | 2008-09-15 | 2008-09-16 |
|   :up |   4.3 |    2 |              73.25 |  76.43000030517578 |  76.43000030517578 | 2008-09-16 | 2008-09-17 |
| :down |   1.5 |    2 |  75.27999877929688 |  76.43000030517578 |  75.27999877929688 | 2008-09-17 | 2008-09-18 |
|   :up |   5.8 |    4 |  75.27999877929688 |  79.61000061035156 |  79.61000061035156 | 2008-09-18 | 2008-09-23 |
| :down |   2.5 |    4 |  77.69000244140625 |  79.61000061035156 |  77.69000244140625 | 2008-09-23 | 2008-09-25 |
|   :up |   3.8 |    4 |  77.69000244140625 |  80.66999816894531 |  80.66999816894531 | 2008-09-25 | 2008-09-29 |
| :down |   8.9 |    3 |  74.05999755859375 |  80.66999816894531 |  74.05999755859375 | 2008-09-29 | 2008-09-30 |
|   :up |   6.1 |    6 |  74.05999755859375 |  78.58000183105469 |  78.58000183105469 | 2008-09-30 | 2008-10-07 |
| :down |   3.3 |    5 |  76.06999969482422 |  78.58000183105469 |  76.06999969482422 | 2008-10-07 | 2008-10-08 |
|   :up |   1.2 |    2 |  76.06999969482422 |               77.0 |               77.0 | 2008-10-08 | 2008-10-09 |
| :down |  23.5 |    3 |  62.36000061035156 |               77.0 |  62.36000061035156 | 2008-10-09 | 2008-10-13 |
|   :up |  17.2 |    3 |  62.36000061035156 |  73.08000183105469 |  73.08000183105469 | 2008-10-13 | 2008-10-15 |
| :down |  17.2 |    3 | 62.349998474121094 |  73.08000183105469 | 62.349998474121094 | 2008-10-15 | 2008-10-16 |
|   :up |  20.3 |    5 | 62.349998474121094 |  74.98999786376953 |  74.98999786376953 | 2008-10-16 | 2008-10-22 |
| :down |  16.1 |    3 |  64.56999969482422 |  74.98999786376953 |  64.56999969482422 | 2008-10-22 | 2008-10-23 |
|   :up |   9.0 |    3 |  64.56999969482422 |  70.38999938964844 |  70.38999938964844 | 2008-10-23 | 2008-10-27 |
| :down |   6.5 |    3 |  66.08999633789062 |  70.38999938964844 |  66.08999633789062 | 2008-10-27 | 2008-10-28 |
|   :up |  17.2 |    7 |  66.08999633789062 |  77.48999786376953 |  77.48999786376953 | 2008-10-28 | 2008-11-05 |
| :down |  10.8 |    3 |  69.95999908447266 |  77.48999786376953 |  69.95999908447266 | 2008-11-05 | 2008-11-07 |
|   :up |   5.8 |    3 |  69.95999908447266 |   74.0199966430664 |   74.0199966430664 | 2008-11-07 | 2008-11-11 |
| :down |   7.4 |    3 |  68.93000030517578 |   74.0199966430664 |  68.93000030517578 | 2008-11-11 | 2008-11-13 |
|   :up |   9.4 |    3 |  68.93000030517578 |  75.41000366210938 |  75.41000366210938 | 2008-11-13 | 2008-11-17 |
| :down |   2.8 |    3 |  73.37999725341797 |  75.41000366210938 |  73.37999725341797 | 2008-11-17 | 2008-11-18 |
|   :up |   4.0 |    2 |  73.37999725341797 |  76.33000183105469 |  76.33000183105469 | 2008-11-18 | 2008-11-19 |
| :down |  11.4 |    3 |  68.51000213623047 |  76.33000183105469 |  68.51000213623047 | 2008-11-19 | 2008-11-21 |
|   :up |  18.1 |    6 |  68.51000213623047 |  80.88999938964844 |  80.88999938964844 | 2008-11-21 | 2008-12-01 |
| :down |   8.9 |    3 |  74.30999755859375 |  80.88999938964844 |  74.30999755859375 | 2008-12-01 | 2008-12-02 |
|   :up |   6.2 |    3 |  74.30999755859375 |  78.93000030517578 |  78.93000030517578 | 2008-12-02 | 2008-12-04 |
| :down |   3.5 |    3 |   76.2699966430664 |  78.93000030517578 |   76.2699966430664 | 2008-12-04 | 2008-12-08 |
|   :up |   4.4 |    3 |   76.2699966430664 |   79.5999984741211 |   79.5999984741211 | 2008-12-08 | 2008-12-09 |
| :down |   1.8 |    2 |  78.19999694824219 |   79.5999984741211 |  78.19999694824219 | 2008-12-09 | 2008-12-10 |
|   :up |   6.3 |    6 |  78.19999694824219 |  83.13999938964844 |  83.13999938964844 | 2008-12-10 | 2008-12-17 |
| :down |  11.0 |    8 |  74.91000366210938 |  83.13999938964844 |  74.91000366210938 | 2008-12-17 | 2008-12-29 |
|   :up |   9.0 |   10 |  74.91000366210938 |  81.63999938964844 |  81.63999938964844 | 2008-12-29 | 2009-01-07 |
| :down |   8.7 |   10 |   75.0999984741211 |  81.63999938964844 |   75.0999984741211 | 2009-01-07 | 2009-01-16 |
|   :up |   4.0 |    3 |   75.0999984741211 |   78.0999984741211 |   78.0999984741211 | 2009-01-16 | 2009-01-20 |
| :down |   2.4 |    2 |  76.29000091552734 |   78.0999984741211 |  76.29000091552734 | 2009-01-20 | 2009-01-21 |
|   :up |   3.9 |    2 |  76.29000091552734 |  79.26000213623047 |  79.26000213623047 | 2009-01-21 | 2009-01-22 |
| :down |   1.6 |    3 |  78.04000091552734 |  79.26000213623047 |  78.04000091552734 | 2009-01-22 | 2009-01-26 |
|   :up |   1.6 |    4 |  78.04000091552734 |              79.25 |              79.25 | 2009-01-26 | 2009-01-29 |
| :down |   3.6 |    4 |   76.4800033569336 |              79.25 |   76.4800033569336 | 2009-01-29 | 2009-02-03 |
|   :up |   5.0 |    7 |   76.4800033569336 |  80.33999633789062 |  80.33999633789062 | 2009-02-03 | 2009-02-10 |
| :down |  29.1 |   26 | 62.220001220703125 |  80.33999633789062 | 62.220001220703125 | 2009-02-10 | 2009-03-17 |
|   :up |  11.2 |   11 | 62.220001220703125 |  69.16999816894531 |  69.16999816894531 | 2009-03-17 | 2009-03-20 |
| :down |   4.7 |    3 |  66.08999633789062 |  69.16999816894531 |  66.08999633789062 | 2009-03-20 | 2009-03-23 |
|   :up |   7.8 |    6 |  66.08999633789062 |   71.2300033569336 |   71.2300033569336 | 2009-03-23 | 2009-03-30 |
| :down |   4.6 |    4 |   68.0999984741211 |   71.2300033569336 |   68.0999984741211 | 2009-03-30 | 2009-04-01 |
|   :up |   3.4 |    5 |   68.0999984741211 |  70.44000244140625 |  70.44000244140625 | 2009-04-01 | 2009-04-07 |
| :down |   2.5 |    4 |  68.70999908447266 |  70.44000244140625 |  68.70999908447266 | 2009-04-07 | 2009-04-09 |
|   :up |   1.6 |    3 |  68.70999908447266 |  69.83999633789062 |  69.83999633789062 | 2009-04-09 | 2009-04-13 |
| :down |   7.9 |   10 |              64.75 |  69.83999633789062 |              64.75 | 2009-04-13 | 2009-04-24 |
|   :up |   5.7 |    6 |              64.75 |  68.44000244140625 |  68.44000244140625 | 2009-04-24 | 2009-04-30 |
| :down |   2.7 |    2 |  66.66999816894531 |  68.44000244140625 |  66.66999816894531 | 2009-04-30 | 2009-05-01 |
|   :up |   2.3 |    3 |  66.66999816894531 |  68.19999694824219 |  68.19999694824219 | 2009-05-01 | 2009-05-05 |
| :down |   0.8 |    2 |   67.6500015258789 |  68.19999694824219 |   67.6500015258789 | 2009-05-05 | 2009-05-06 |
|   :up |   4.7 |    4 |   67.6500015258789 |  70.80000305175781 |  70.80000305175781 | 2009-05-06 | 2009-05-11 |
| :down |   2.2 |    2 |   69.2699966430664 |  70.80000305175781 |   69.2699966430664 | 2009-05-11 | 2009-05-12 |
|   :up |   2.2 |    2 |   69.2699966430664 |  70.81999969482422 |  70.81999969482422 | 2009-05-12 | 2009-05-13 |
| :down |   2.5 |    4 |  69.11000061035156 |  70.81999969482422 |  69.11000061035156 | 2009-05-13 | 2009-05-18 |
|   :up |   2.0 |    3 |  69.11000061035156 |   70.5199966430664 |   70.5199966430664 | 2009-05-18 | 2009-05-20 |
| :down |   3.1 |    4 |  68.38999938964844 |   70.5199966430664 |  68.38999938964844 | 2009-05-20 | 2009-05-26 |
|   :up |   2.1 |    3 |  68.38999938964844 |  69.80999755859375 |  69.80999755859375 | 2009-05-26 | 2009-05-27 |
| :down |   2.2 |    2 |  68.30000305175781 |  69.80999755859375 |  68.30000305175781 | 2009-05-27 | 2009-05-28 |
|   :up |   8.4 |   14 |  68.30000305175781 |  74.05000305175781 |  74.05000305175781 | 2009-05-28 | 2009-06-16 |
| :down |   8.2 |   12 |  68.44999694824219 |  74.05000305175781 |  68.44999694824219 | 2009-06-16 | 2009-06-29 |
|   :up |   3.1 |    4 |  68.44999694824219 |  70.58000183105469 |  70.58000183105469 | 2009-06-29 | 2009-06-30 |
| :down |   1.0 |    2 |  69.91000366210938 |  70.58000183105469 |  69.91000366210938 | 2009-06-30 | 2009-07-01 |
|   :up |   0.9 |    2 |  69.91000366210938 |  70.55999755859375 |  70.55999755859375 | 2009-07-01 | 2009-07-02 |
| :down |   8.4 |    9 |  65.12000274658203 |  70.55999755859375 |  65.12000274658203 | 2009-07-02 | 2009-07-15 |
|   :up |  11.7 |   15 |  65.12000274658203 |              72.75 |              72.75 | 2009-07-15 | 2009-07-31 |
| :down |   9.4 |   18 |  66.48999786376953 |              72.75 |  66.48999786376953 | 2009-07-31 | 2009-08-20 |
|   :up |   7.3 |    9 |  66.48999786376953 |  71.37000274658203 |  71.37000274658203 | 2009-08-20 | 2009-08-31 |
| :down |   4.7 |    7 |  68.18000030517578 |  71.37000274658203 |  68.18000030517578 | 2009-08-31 | 2009-09-04 |
|   :up |   3.6 |    8 |  68.18000030517578 |   70.6500015258789 |   70.6500015258789 | 2009-09-04 | 2009-09-15 |
| :down |   1.7 |    6 |  69.48999786376953 |   70.6500015258789 |  69.48999786376953 | 2009-09-15 | 2009-09-16 |
|   :up |   1.2 |    2 |  69.48999786376953 |  70.33999633789062 |  70.33999633789062 | 2009-09-16 | 2009-09-17 |
| :down |   0.7 |    2 |  69.83999633789062 |  70.33999633789062 |  69.83999633789062 | 2009-09-17 | 2009-09-18 |
|   :up |   0.2 |    2 |  69.83999633789062 |  69.98999786376953 |  69.98999786376953 | 2009-09-18 | 2009-09-21 |
| :down |   0.6 |    2 |  69.56999969482422 |  69.98999786376953 |  69.56999969482422 | 2009-09-21 | 2009-09-22 |
|   :up |   0.4 |    2 |  69.56999969482422 |  69.83000183105469 |  69.83000183105469 | 2009-09-22 | 2009-09-23 |
| :down |   1.6 |    4 |  68.69999694824219 |  69.83000183105469 |  68.69999694824219 | 2009-09-23 | 2009-09-28 |
|   :up |   1.3 |    2 |  68.69999694824219 |  69.58999633789062 |  69.58999633789062 | 2009-09-28 | 2009-09-29 |
| :down |   4.5 |    5 |  66.58000183105469 |  69.58999633789062 |  66.58000183105469 | 2009-09-29 | 2009-10-05 |
|   :up |  12.5 |   20 |  66.58000183105469 |  74.91000366210938 |  74.91000366210938 | 2009-10-05 | 2009-10-30 |
| :down |   5.1 |    7 |  71.30000305175781 |  74.91000366210938 |  71.30000305175781 | 2009-10-30 | 2009-11-05 |
|   :up |   2.3 |    6 |  71.30000305175781 |  72.91000366210938 |  72.91000366210938 | 2009-11-05 | 2009-11-12 |
| :down |   1.4 |    2 |   71.9000015258789 |  72.91000366210938 |   71.9000015258789 | 2009-11-12 | 2009-11-13 |
|   :up |   6.4 |   10 |   71.9000015258789 |  76.47000122070312 |  76.47000122070312 | 2009-11-13 | 2009-11-27 |
| :down |   2.1 |    3 |  74.87000274658203 |  76.47000122070312 |  74.87000274658203 | 2009-11-27 | 2009-12-01 |
|   :up |   1.6 |    4 |  74.87000274658203 |  76.04000091552734 |  76.04000091552734 | 2009-12-01 | 2009-12-03 |
| :down |  18.2 |   84 |   64.3499984741211 |  76.04000091552734 |   64.3499984741211 | 2009-12-03 | 2010-04-05 |
|   :up |   7.7 |   57 |   64.3499984741211 |  69.29000091552734 |  69.29000091552734 | 2010-04-05 | 2010-04-30 |
| :down |  16.9 |   35 |              59.25 |  69.29000091552734 |              59.25 | 2010-04-30 | 2010-06-15 |
|   :up |   6.5 |   15 |              59.25 | 63.130001068115234 | 63.130001068115234 | 2010-06-15 | 2010-06-22 |
| :down |  11.6 |   12 |  56.56999969482422 | 63.130001068115234 |  56.56999969482422 | 2010-06-22 | 2010-07-08 |
|   :up |   5.0 |    9 |  56.56999969482422 |  59.41999816894531 |  59.41999816894531 | 2010-07-08 | 2010-07-16 |
| :down |   2.5 |    4 | 57.959999084472656 |  59.41999816894531 | 57.959999084472656 | 2010-07-16 | 2010-07-19 |
|   :up |   1.7 |    3 | 57.959999084472656 |  58.95000076293945 |  58.95000076293945 | 2010-07-19 | 2010-07-21 |
| :down |   1.3 |    2 |  58.16999816894531 |  58.95000076293945 |  58.16999816894531 | 2010-07-21 | 2010-07-22 |
|   :up |   4.7 |    7 |  58.16999816894531 |  60.90999984741211 |  60.90999984741211 | 2010-07-22 | 2010-07-30 |
| :down |   2.1 |    3 |  59.68000030517578 |  60.90999984741211 |  59.68000030517578 | 2010-07-30 | 2010-08-02 |
|   :up |   5.1 |    8 |  59.68000030517578 | 62.720001220703125 | 62.720001220703125 | 2010-08-02 | 2010-08-11 |
| :down |   4.7 |   10 | 59.880001068115234 | 62.720001220703125 | 59.880001068115234 | 2010-08-11 | 2010-08-17 |
|   :up |   1.6 |    2 | 59.880001068115234 |  60.81999969482422 |  60.81999969482422 | 2010-08-17 | 2010-08-18 |
| :down |   3.3 |    4 |  58.88999938964844 |  60.81999969482422 |  58.88999938964844 | 2010-08-18 | 2010-08-23 |
|   :up |   1.0 |    2 |  58.88999938964844 |               59.5 |               59.5 | 2010-08-23 | 2010-08-24 |
| :down |   1.7 |    4 |  58.47999954223633 |               59.5 |  58.47999954223633 | 2010-08-24 | 2010-08-27 |
|   :up |   2.3 |    2 |  58.47999954223633 |  59.79999923706055 |  59.79999923706055 | 2010-08-27 | 2010-08-30 |
| :down |   1.4 |    3 |               59.0 |  59.79999923706055 |               59.0 | 2010-08-30 | 2010-09-01 |
|   :up |   3.9 |    5 |               59.0 |  61.31999969482422 |  61.31999969482422 | 2010-09-01 | 2010-09-07 |
| :down |   1.3 |    3 |  60.54999923706055 |  61.31999969482422 |  60.54999923706055 | 2010-09-07 | 2010-09-09 |
|   :up |   1.1 |    4 |  60.54999923706055 |  61.20000076293945 |  61.20000076293945 | 2010-09-09 | 2010-09-13 |
| :down |   0.7 |    6 | 60.779998779296875 |  61.20000076293945 | 60.779998779296875 | 2010-09-13 | 2010-09-20 |
|   :up |   1.3 |    4 | 60.779998779296875 |  61.54999923706055 |  61.54999923706055 | 2010-09-20 | 2010-09-23 |
| :down |   0.7 |    4 | 61.150001525878906 |  61.54999923706055 | 61.150001525878906 | 2010-09-23 | 2010-09-24 |
|   :up |   1.5 |    4 | 61.150001525878906 | 62.060001373291016 | 62.060001373291016 | 2010-09-24 | 2010-09-29 |
| :down |   0.8 |    2 |  61.59000015258789 | 62.060001373291016 |  61.59000015258789 | 2010-09-29 | 2010-09-30 |
|   :up |   1.5 |    3 |  61.59000015258789 | 62.540000915527344 | 62.540000915527344 | 2010-09-30 | 2010-10-04 |
| :down |   0.6 |    2 | 62.189998626708984 | 62.540000915527344 | 62.189998626708984 | 2010-10-04 | 2010-10-05 |
|   :up |  40.0 |  113 | 62.189998626708984 |  87.06999969482422 |  87.06999969482422 | 2010-10-05 | 2011-03-16 |
| :down |   9.8 |   18 |  79.30999755859375 |  87.06999969482422 |  79.30999755859375 | 2011-03-16 | 2011-03-21 |
|   :up |   8.4 |   19 |  79.30999755859375 |  85.94999694824219 |  85.94999694824219 | 2011-03-21 | 2011-04-12 |
| :down |   3.4 |    5 |  83.16000366210938 |  85.94999694824219 |  83.16000366210938 | 2011-04-12 | 2011-04-15 |
|   :up |   1.4 |    3 |  83.16000366210938 |  84.29000091552734 |  84.29000091552734 | 2011-04-15 | 2011-04-18 |
| :down |   1.4 |    2 |   83.0999984741211 |  84.29000091552734 |   83.0999984741211 | 2011-04-18 | 2011-04-19 |
|   :up |   5.9 |   10 |   83.0999984741211 |   87.9800033569336 |   87.9800033569336 | 2011-04-19 | 2011-05-03 |
| :down |   9.6 |   20 |  80.23999786376953 |   87.9800033569336 |  80.23999786376953 | 2011-05-03 | 2011-05-27 |
|   :up |   4.0 |   11 |  80.23999786376953 |  83.47000122070312 |  83.47000122070312 | 2011-05-27 | 2011-06-01 |
| :down |   4.3 |    7 |               80.0 |  83.47000122070312 |               80.0 | 2011-06-01 | 2011-06-09 |
|   :up |   1.5 |    3 |               80.0 |  81.18000030517578 |  81.18000030517578 | 2011-06-09 | 2011-06-10 |
| :down |   2.5 |    3 |   79.2300033569336 |  81.18000030517578 |   79.2300033569336 | 2011-06-10 | 2011-06-14 |
|   :up |   1.5 |    2 |   79.2300033569336 |  80.37999725341797 |  80.37999725341797 | 2011-06-14 | 2011-06-15 |
| :down |   2.2 |    2 |  78.66000366210938 |  80.37999725341797 |  78.66000366210938 | 2011-06-15 | 2011-06-16 |
|   :up |   0.7 |    2 |  78.66000366210938 |  79.22000122070312 |  79.22000122070312 | 2011-06-16 | 2011-06-17 |
| :down |   0.3 |    2 |   79.0199966430664 |  79.22000122070312 |   79.0199966430664 | 2011-06-17 | 2011-06-20 |
|   :up |   2.0 |    3 |   79.0199966430664 |  80.56999969482422 |  80.56999969482422 | 2011-06-20 | 2011-06-22 |
| :down |   4.9 |    4 |  76.77999877929688 |  80.56999969482422 |  76.77999877929688 | 2011-06-22 | 2011-06-27 |
|   :up |  11.0 |   23 |  76.77999877929688 |  85.22000122070312 |  85.22000122070312 | 2011-06-27 | 2011-07-28 |
| :down |  25.3 |   16 |  68.02999877929688 |  85.22000122070312 |  68.02999877929688 | 2011-07-28 | 2011-08-15 |
|   :up |   9.2 |    6 |  68.02999877929688 |  74.29000091552734 |  74.29000091552734 | 2011-08-15 | 2011-08-18 |
| :down |   6.4 |    6 |  69.80000305175781 |  74.29000091552734 |  69.80000305175781 | 2011-08-18 | 2011-08-23 |
|   :up |   5.5 |    4 |  69.80000305175781 |  73.66000366210938 |  73.66000366210938 | 2011-08-23 | 2011-08-25 |
| :down |   2.6 |    3 |   71.7699966430664 |  73.66000366210938 |   71.7699966430664 | 2011-08-25 | 2011-08-26 |
|   :up |   3.3 |    6 |   71.7699966430664 |  74.12000274658203 |  74.12000274658203 | 2011-08-26 | 2011-09-02 |
| :down |   4.2 |    6 |   71.1500015258789 |  74.12000274658203 |   71.1500015258789 | 2011-09-02 | 2011-09-07 |
|   :up |   3.5 |    2 |   71.1500015258789 |   73.6500015258789 |   73.6500015258789 | 2011-09-07 | 2011-09-08 |
| :down |   3.7 |    3 |  71.01000213623047 |   73.6500015258789 |  71.01000213623047 | 2011-09-08 | 2011-09-12 |
|   :up |   5.0 |    8 |  71.01000213623047 |  74.55000305175781 |  74.55000305175781 | 2011-09-12 | 2011-09-21 |
| :down |   7.7 |    6 |  69.23999786376953 |  74.55000305175781 |  69.23999786376953 | 2011-09-21 | 2011-09-26 |
|   :up |   6.7 |    7 |  69.23999786376953 |  73.87999725341797 |  73.87999725341797 | 2011-09-26 | 2011-10-03 |
| :down |   3.8 |    3 |   71.1500015258789 |  73.87999725341797 |   71.1500015258789 | 2011-10-03 | 2011-10-04 |
|   :up |  15.1 |   20 |   71.1500015258789 |  81.87999725341797 |  81.87999725341797 | 2011-10-04 | 2011-10-31 |
| :down |   7.8 |    5 |  75.94000244140625 |  81.87999725341797 |  75.94000244140625 | 2011-10-31 | 2011-11-03 |
|   :up |   5.0 |    6 |  75.94000244140625 |  79.76000213623047 |  79.76000213623047 | 2011-11-03 | 2011-11-09 |
